URL	Nom	Type	Rank	Location	Number of Comments	Note	Téléphone
https://www.tripadvisor.fr/Attraction_Review-g187234-d8613868-Reviews-Mass_oasis-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Mass'oasis	Spas	Nº 8 sur 77 Spas et bien-être à Nice	3, Rue de l'Opéra, 06300 Nice France	53 avis	4.5	+33 4 93 87 06 70
https://www.tripadvisor.fr/Attraction_Review-g608811-d8299783-Reviews-Spa_Aqua_l_isle-L_Isle_sur_la_Sorgue_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Spa Aqua l'isle	Hammams et bains turcs, Spas	Nº 1 sur 4 Spas et bien-être à L'Isle-sur-la-Sorgue	149 cours Emile Zola, 84800, L'Isle-sur-la-Sorgue France	71 avis	4.5	+33 4 90 21 50 80
https://www.tripadvisor.fr/Attraction_Review-g1067687-d13082547-Reviews-Hibiscus_Massage-Le_Lauzet_Ubaye_Alpes_de_Haute_Provence_Provence_Alpes_Cote_d_.html	Hibiscus Massage	Spas	Nº 3 sur 6 choses à voir/à faire à Le Lauzet-Ubaye	Champanastais Bas, 04340 Le Lauzet-Ubaye France	21 avis	5	+33 6 45 55 48 94
https://www.tripadvisor.fr/Attraction_Review-g187257-d19780060-Reviews-Pozen_Massages_Formations-Toulon_Var_Provence_Alpes_Cote_d_Azur.html	Pozen Massages & Formations	Spas	Nº 1 sur 10 Spas et bien-être à Toulon	5 rue Picot, 83000 Toulon France	6 avis	4.0	+33 6 58 73 40 17
https://www.tripadvisor.fr/Attraction_Review-g187209-d15099336-Reviews-Espace_Bien_Etre_Mum_Sabai-Aix_en_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_.html	Espace Bien-Être Mum Sabai	Spas	Nº 7 sur 36 Spas et bien-être à Aix-en-Provence	35 rue Boulegon, 13100, Aix-en-Provence France	19 avis	4.5	+33 6 71 36 19 04
https://www.tripadvisor.fr/Attraction_Review-g1310721-d12837236-Reviews-Co_inspire-Saint_Cezaire_sur_Siagne_French_Riviera_Cote_d_Azur_Provence_Alpes_C.html	Co.inspire	Yoga et Pilates	Nº 2 sur 5 choses à voir/à faire à Saint-Cezaire-sur-Siagne	32 Rue de L'Egalite Saint Cezaire, 06530 Saint-Cezaire-sur-Siagne France	21 avis	4.5	+33 6 12 92 54 40
https://www.tripadvisor.fr/Attraction_Review-g445022-d4961459-Reviews-Spa_L_Occitane_au_Couvent_des_Minimes-Mane_Alpes_de_Haute_Provence_Provence_Alpes.html	Spa L'Occitane au Couvent des Minimes	Spas	Nº 3 sur 13 choses à voir/à faire à Mane	Chemin des Jeux de Mai, 04300 Mane France	57 avis	4.5	+33 4 92 74 77 77
https://www.tripadvisor.fr/Attraction_Review-g187253-d12189016-Reviews-La_Villa_Zola-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	La Villa Zola	Hammams et bains turcs, Spas	Nº 7 sur 53 Spas et bien-être à Marseille	107 Rue Emile Zola, 13009 Marseille France	24 avis	3.0	+33 9 83 09 38 66
https://www.tripadvisor.fr/Attraction_Review-g187234-d9862000-Reviews-Beauty_Spa_By_Salon_Relax-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_A.html	Beauty & Spa By Salon Relax	Spas	Nº 9 sur 77 Spas et bien-être à Nice	4 rue Barla, 06300 Nice France	31 avis	5	+33 6 26 53 56 23
https://www.tripadvisor.fr/Attraction_Review-g187209-d14020051-Reviews-Spa_Nuxe_Negrecoste-Aix_en_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Spa Nuxe Negrecoste	Spas	Nº 8 sur 36 Spas et bien-être à Aix-en-Provence	33 cours Mirabeau, 13100, Aix-en-Provence France	34 avis	4.5	+33 4 42 24 52 92
https://www.tripadvisor.fr/Attraction_Review-g1238233-d9455030-Reviews-Fidelius_Spa-Ollioules_Var_Provence_Alpes_Cote_d_Azur.html	Fidelius Spa	Spas	Nº 4 sur 15 choses à voir/à faire à Ollioules	10 rue Gambetta, 83190 Ollioules France	117 avis	5	+33 4 94 63 98 48
https://www.tripadvisor.fr/Attraction_Review-g187217-d20831069-Reviews-Nataly_Courtois_Massage-Antibes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d.html	Nataly Courtois Massage	Spas	Nº 4 sur 17 Spas et bien-être à Antibes	22 rue Guillaumont, 06600, Antibes France	4 avis	5.0	+33 6 60 28 98 57
https://www.tripadvisor.fr/Attraction_Review-g944503-d7688198-Reviews-Durancia_SPA_NUXE-Montgenevre_Hautes_Alpes_Provence_Alpes_Cote_d_Azur.html	Durancia	Clubs de sport/remise en forme, Parcs aquatiques, Spas	Nº 7 sur 18 choses à voir/à faire à Montgenevre	Route Nationale, 05100 Montgenevre France	282 avis	3.5	+33 4 92 20 67 70
https://www.tripadvisor.fr/Attraction_Review-g1174028-d1959733-Reviews-Valvital_Thermes_de_Berthemont_les_Bains-Roquebilliere_Alpes_Maritimes_Provence_.html	Valvital - Thermes de Berthemont les Bains	Spas, Stations thermales	Nº 1 sur 4 choses à voir/à faire à Roquebilliere	Village Centre Berthemont-les-Bains, 06450 Roquebilliere France	88 avis	4	+33 4 93 03 47 00
https://www.tripadvisor.fr/Attraction_Review-g187212-d3484139-Reviews-NovaSpa_Avignon_Centre-Avignon_Vaucluse_Provence_Alpes_Cote_d_Azur.html	NovaSpa Avignon Centre	Spas	Nº 3 sur 15 Spas et bien-être à Avignon	20 boulevard Saint Roch, 84000, Avignon France	65 avis	4.5	+33 4 32 74 70 07
https://www.tripadvisor.fr/Attraction_Review-g187234-d12193887-Reviews-Smile_to_Life-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Smile to Life	Spas	Nº 10 sur 77 Spas et bien-être à Nice	3 Rue JP Papon, 06300 Nice France	19 avis	5	+33 4 89 05 54 01
https://www.tripadvisor.fr/Attraction_Review-g187211-d20484314-Reviews-Anamae_spa-Arles_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Anamaë spa	Spas	Nº 1 sur 7 Spas et bien-être à Arles	539 Chemin de la Prairie, 13200, Arles France	3 avis	5.0	+33 4 90 93 30 04
https://www.tripadvisor.fr/Attraction_Review-g187253-d15087228-Reviews-Spa_Nhow_Marseille-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Spa Nhow Marseille	Spas	Nº 8 sur 53 Spas et bien-être à Marseille	200 Corniche Président John Fitzgerald Kennedy, 13007 Marseille France	82 avis	4.0	+33 4 91 16 19 55
https://www.tripadvisor.fr/Attraction_Review-g187241-d19091876-Reviews-Spa_Esterel_Forme-Saint_Raphael_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d.html	Spa Estérel Forme	Spas	Nº 2 sur 4 Spas et bien-être à Saint-Raphaël	Cap Esterel, 83530, Saint-Raphaël France	3 avis	5.0	+33 4 94 82 52 34
https://www.tripadvisor.fr/Attraction_Review-g187234-d19455517-Reviews-Studio_Nice_Massage-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Studio Nice Massage	Spas	Nº 11 sur 77 Spas et bien-être à Nice	6 Bis Place Fontaine du Temple Les Sylphides, 06100 Nice France	3 avis	5.0	+33 6 51 47 92 98
https://www.tripadvisor.fr/Attraction_Review-g1819081-d6777478-Reviews-Baumaniere_le_Spa-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_d_Az.html	Baumanière le Spa	Spas	Nº 9 sur 16 choses à voir/à faire à Les Baux de Provence	quartier Carita Mas de Carita, 13520 Les Baux de Provence France	33 avis	4.5	+33 4 90 54 24 67
https://www.tripadvisor.fr/Attraction_Review-g187253-d7074510-Reviews-Un_Cocon_en_Ville-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Un Cocon en Ville	Spas	Nº 9 sur 53 Spas et bien-être à Marseille	444 rue Paradis Dans la cour, 13008 Marseille France	19 avis	5.0	+33 7 78 57 35 44
https://www.tripadvisor.fr/Attraction_Review-g187217-d12284103-Reviews-Aquavelo_Antibes-Antibes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Aquavelo Antibes	Clubs de sport/remise en forme	Nº 5 sur 17 Spas et bien-être à Antibes	1170 Route de Nice Espace Laporte, 06600, Antibes France	25 avis	5.0	+33 4 93 74 97 99
https://www.tripadvisor.fr/Attraction_Review-g1751670-d11805395-Reviews-SPA_Source_de_la_Sainte_Baume-Plan_d_Aups_Sainte_Baume_Var_Provence_Alpes_Cote_.html	SPA Source de la Sainte-Baume	Spas	Nº 2 sur 4 choses à voir/à faire à Plan-d'Aups-Sainte-Baume	49 allée du Jas, 83640 Plan-d'Aups-Sainte-Baume France	23 avis	4.5	+33 6 73 28 91 59
https://www.tripadvisor.fr/Attraction_Review-g187234-d9801654-Reviews-Bouddha_Spa_Nice-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Bouddha Spa	Spas	Nº 12 sur 77 Spas et bien-être à Nice	2 Rue de Rivoli, 06000 Nice France	19 avis	4.5	+33 9 53 92 25 10
https://www.tripadvisor.fr/Attraction_Review-g207354-d12270092-Reviews-Centre_Thetys_Cannes_le_Cannet-Le_Cannet_French_Riviera_Cote_d_Azur_Provence_Alp.html	Centre Thetys Cannes le Cannet	Hammams et bains turcs, Spas	Nº 6 sur 14 choses à voir/à faire à Le Cannet	109 Boulevard Sadi Carnot, 06110 Le Cannet France	52 avis	5	+33 4 93 94 53 40
https://www.tripadvisor.fr/Attraction_Review-g187253-d9715616-Reviews-Anthony_GUGLIOTTA_Shiatsu_Marseille-Marseille_Bouches_du_Rhone_Provence_Alpes_Cot.html	Anthony GUGLIOTTA Shiatsu Marseille	Spas	Nº 10 sur 53 Spas et bien-être à Marseille	202 rue Charles Kaddouz Cabinet Infirmier, 13012 Marseille France	22 avis	5	+33 6 61 97 62 20
https://www.tripadvisor.fr/Attraction_Review-g196675-d6901555-Reviews-Spa_Annamaya-La_Ciotat_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Spa Annamaya	Spas	Nº 1 sur 4 Spas et bien-être à La Ciotat	Place Paul Jourdan, 13600 La Ciotat France	44 avis	5.0	+33 4 42 08 21 39
https://www.tripadvisor.fr/Attraction_Review-g680767-d14023750-Reviews-Spa_Coquillade-Gargas_Apt_Luberon_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Spa Coquillade	Yoga et Pilates, Spas	Nº 2 sur 4 choses à voir/à faire à Gargas	Hameau le Perrotet Hôtel La Coquillade, 84400 Gargas, Apt France	14 avis	5	+33 4 90 74 71 70
https://www.tripadvisor.fr/Attraction_Review-g187255-d14113894-Reviews-CrossFit_Salon_de_Provence-Salon_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html	CrossFit Salon de Provence	Clubs de sport/remise en forme	Nº 2 sur 4 Spas et bien-être à Salon-de-Provence	197 rue des Tailleurs de Pierres, 13300, Salon-de-Provence France	15 avis	5.0	+33 7 83 81 62 01
https://www.tripadvisor.fr/Attraction_Review-g187253-d19141714-Reviews-Patrick_Joubert_Shiatsu_Massage-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d.html	Patrick Joubert Shiatsu & Massage	Spas	Nº 12 sur 53 Spas et bien-être à Marseille	77 cours Pierre Puget c/o Je Suis Io, 13006 Marseille France	2 avis	5.0	+33 6 03 21 43 29
https://www.tripadvisor.fr/Attraction_Review-g187253-d19503740-Reviews-Nuad_Sen-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Nuad Sen	Spas	Nº 11 sur 53 Spas et bien-être à Marseille	12 rue André Poggioli, 13006 Marseille France	2 avis	5.0	+33 7 78 64 45 24
https://www.tripadvisor.fr/Attraction_Review-g187253-d12251512-Reviews-Patrick_Joubert_Shiatsu_Massage-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d.html	Patrick Joubert Shiatsu & Massage	Spas	Nº 13 sur 53 Spas et bien-être à Marseille	23 boulevard Baille c/o Centre Io, 13006 Marseille France	15 avis	5	+33 6 03 21 43 29
https://www.tripadvisor.fr/Attraction_Review-g616119-d10901262-Reviews-Vital_Spa-Bouc_Bel_Air_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Vital Spa	Stations thermales	Nº 5 sur 18 choses à voir/à faire à Bouc-Bel-Air	La Petite Bastide RN8 Village de la Forme, 13320 Bouc-Bel-Air France	71 avis	5.0	+33 891 65 79 57
https://www.tripadvisor.fr/Attraction_Review-g187253-d8830092-Reviews-Institut_Face_a_Face-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Institut Face a Face	Spas	Nº 14 sur 53 Spas et bien-être à Marseille	151 Traverse de la Gouffonne, 13009 Marseille France	33 avis	5.0	+33 6 62 30 61 16
https://www.tripadvisor.fr/Attraction_Review-g187209-d10191782-Reviews-Energy_en_Provence-Aix_en_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Energy en Provence	Spas	Nº 9 sur 36 Spas et bien-être à Aix-en-Provence	37 Avenue Victor Hugo 37 Avenue Victor Hugo, 13100, Aix-en-Provence France	24 avis	4.5	+33 6 87 70 25 91
https://www.tripadvisor.fr/Attraction_Review-g1080043-d10087520-Reviews-Tanaka_Spa-Cavaliere_Le_Lavandou_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote.html	Tanaka Spa	Spas	Nº 1 sur 1 choses à voir/à faire à Cavalière	Pramousquier Plage, 83980 Cavalière, Le Lavandou France	20 avis	4.5	+33 6 19 36 23 21
https://www.tripadvisor.fr/Attraction_Review-g196673-d18715973-Reviews-Le_Spa_Sisley-Cassis_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Le Spa Sisley	Spas	Nº 1 sur 2 Spas et bien-être à Cassis	9 avenue des Calanques Hôtel Les Roches Blanches, 13260 Cassis France	1 avis	5.0	+33 4 42 01 09 30
https://www.tripadvisor.fr/Attraction_Review-g10717361-d21158240-Reviews-Zen_Altitude-Le_Devoluy_Hautes_Alpes_Provence_Alpes_Cote_d_Azur.html	Zen Altitude	Spas	Nº 6 sur 17 choses à voir/à faire à Le Dévoluy		1 avis		
https://www.tripadvisor.fr/Attraction_Review-g207353-d14113890-Reviews-CrossFit_Vitrolles-Vitrolles_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	CrossFit Vitrolles	Clubs de sport/remise en forme	Nº 2 sur 10 choses à voir/à faire à Vitrolles	Impasse Thalès, 13127 Vitrolles France	14 avis	5.0	+33 7 83 81 62 01
https://www.tripadvisor.fr/Attraction_Review-g187234-d19432177-Reviews-Le_Massage_Zen_Japonais-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Az.html	Le Massage Zen Japonais	Spas	Nº 14 sur 77 Spas et bien-être à Nice	37 rue de France, 06000 Nice France	1 avis	5.0	+33 4 93 88 44 86
https://www.tripadvisor.fr/Attraction_Review-g187253-d3966380-Reviews-Sofitel_Spa-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Sofitel Spa	Spas	Nº 15 sur 53 Spas et bien-être à Marseille	36 Boulevard Charles Livon, 13007 Marseille France	41 avis	5.0	+33 4 91 15 59 00
https://www.tripadvisor.fr/Attraction_Review-g187209-d19098370-Reviews-Manon_des_Sens-Aix_en_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Manon des Sens	Spas	Nº 10 sur 36 Spas et bien-être à Aix-en-Provence	Rue Pierre et Marie Curie Proche parking Bellegarde, 13100, Aix-en-Provence France	1 avis	4.5	+33 7 66 35 61 40
https://www.tripadvisor.fr/Attraction_Review-g187247-d5043674-Reviews-Thalassoleil-Villeneuve_Loubet_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_A.html	Thalassoleil	Spas	Nº 1 sur 3 Spas et bien-être à Villeneuve-Loubet	396 boulevard Eric Tabarly Baie des Anges, 06270 Villeneuve-Loubet France	206 avis	4	+33 4 93 73 55 07
https://www.tripadvisor.fr/Attraction_Review-g187234-d19119778-Reviews-Hitho_Amma_Massage_et_Sophrologie-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes.html	Hitho Amma - Massage et Sophrologie	Spas	Nº 15 sur 77 Spas et bien-être à Nice	4 rue Catherine Ségurane, 06300 Nice France	1 avis	5.0	+33 6 63 14 25 97
https://www.tripadvisor.fr/Attraction_Review-g187238-d19337411-Reviews-Serenity_Massage-St_Laurent_du_Var_French_Riviera_Cote_d_Azur_Provence_Alpes_Cot.html	Serenity Massage	Spas	Nº 1 sur 3 Spas et bien-être à Saint-Laurent du Var	339 Chemin des Rascas Chemin des Rascas, 06700 Saint-Laurent du Var France	1 avis	5.0	+33 3 38 89 78 76
https://www.tripadvisor.fr/Attraction_Review-g17592644-d18996686-Reviews-Maylice_s-Mirabeau_Digne_les_Bains_Alpes_de_Haute_Provence_Provence_Alpes_Cote.html	Maylice's	Spas	Nº 1 sur 2 choses à voir/à faire à Mirabeau	2245 route de Pertuis, 84120 Mirabeau, Digne-les-Bains France	1 avis	5.0	+33 4 90 07 71 98
https://www.tripadvisor.fr/Attraction_Review-g187234-d7140466-Reviews-Spa_de_l_Hotel_Meridien-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azu.html	Spa de l'Hôtel Le Méridien	Spas	Nº 16 sur 77 Spas et bien-être à Nice	1 Promenade des Anglais Hôtel Le Méridien 9ème étage, 06000 Nice France	44 avis	4.5	+33 4 93 87 82 14
https://www.tripadvisor.fr/Attraction_Review-g661489-d13439203-Reviews-Villasospa-La_Penne_sur_Huveaune_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Villasospa	Spas	Nº 2 sur 2 choses à voir/à faire à La Penne-sur-Huveaune	48 Boulevard Louis Olive, 13821 La Penne-sur-Huveaune France	18 avis	5.0	+33 4 88 08 75 86
https://www.tripadvisor.fr/Attraction_Review-g562736-d9808865-Reviews-Pause_O_Spa-Risoul_Hautes_Alpes_Provence_Alpes_Cote_d_Azur.html	Pause O Spa	Spas	Nº 3 sur 11 choses à voir/à faire à Risoul	rue de la Foret Blanche, 05600 Risoul France	28 avis	5.0	+33 6 60 08 56 77
https://www.tripadvisor.fr/Attraction_Review-g187226-d17690693-Reviews-Roseya_massage-Hyeres_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Roseya massage	Spas	Nº 2 sur 6 Spas et bien-être à Hyères		11 avis		
https://www.tripadvisor.fr/Attraction_Review-g187253-d5484011-Reviews-Spa_by_Clarins_of_the_InterContinental_Hotel_Dieu-Marseille_Bouches_du_Rhone_Prov.html	Spa by Clarins of the InterContinental - Hotel Dieu	Spas	Nº 16 sur 53 Spas et bien-être à Marseille	6 Place Daviel Intercontinental Marseille Hôtel Dieu, 13002 Marseille France	79 avis	4	+33 4 13 42 42 43
https://www.tripadvisor.fr/Attraction_Review-g187209-d7174409-Reviews-La_Passerelle-Aix_en_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	La Passerelle	Spas	Nº 11 sur 36 Spas et bien-être à Aix-en-Provence	26 Avenue Jean Moulin 3ème étage, 13100, Aix-en-Provence France	36 avis	4.5	+33 6 62 37 57 02
https://www.tripadvisor.fr/Attraction_Review-g187255-d8122046-Reviews-Auberge_de_Beaute_Spa-Salon_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_d_Az.html	Auberge de Beauté & Spa	Spas	Nº 3 sur 4 Spas et bien-être à Salon-de-Provence	10 rue Chanzy Proche de la Place Morgan, Parking à 2mn., 13300, Salon-de-Provence France	32 avis	5.0	+33 4 42 55 28 82
https://www.tripadvisor.fr/Attraction_Review-g196683-d7855011-Reviews-Espace_Sadhana-Manosque_Alpes_de_Haute_Provence_Provence_Alpes_Cote_d_Azur.html	Espace Sadhana	Spas	Nº 1 sur 2 Spas et bien-être à Manosque	1 boulevard de la Plaine Résidence le Glacier - Appartement N2, 04100 Manosque France	14 avis	5.0	+33 4 92 71 16 91
https://www.tripadvisor.fr/Attraction_Review-g187213-d13838970-Reviews-Sylvia_Massage_Bien_etre-Carpentras_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Sylvia Massage Bien-être	Spas	Nº 2 sur 2 Spas et bien-être à Carpentras	309 Chemin de Saint Labre, 84200 Carpentras France	18 avis	5.0	+33 6 26 80 37 20
https://www.tripadvisor.fr/Attraction_Review-g187234-d13388448-Reviews-Nice_Spa-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Nice & Spa	Spas	Nº 17 sur 77 Spas et bien-être à Nice	1 Rue Voltaire, 06000 Nice France	11 avis	4.5	+33 4 93 54 40 02
https://www.tripadvisor.fr/Attraction_Review-g187225-d12671249-Reviews-Kyane_Harmonie-Frejus_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Kyane Harmonie	Spas	Nº 2 sur 8 Spas et bien-être à Fréjus	1268 Avenue De Provence, 83600 Fréjus France	15 avis	5.0	+33 6 09 22 68 22
https://www.tripadvisor.fr/Attraction_Review-g1237017-d10840432-Reviews-Caveau_Saint_Jean-Valreas_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Caveau Saint Jean	Yoga et Pilates	Nº 6 sur 19 choses à voir/à faire à Valreas	Avenue de l'Enclave des Papes, 84600 Valreas France	13 avis	4.5	+33 4 90 37 36 75
https://www.tripadvisor.fr/Attraction_Review-g187226-d8570769-Reviews-Spa_La_Coupole-Hyeres_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Spa La Coupole	Spas	Nº 3 sur 6 Spas et bien-être à Hyères	11 rue Soldat Bellon, 83400, Hyères France	28 avis	5.0	+33 4 94 12 88 70
https://www.tripadvisor.fr/Attraction_Review-g187221-d4572542-Reviews-Spa_Montaigne-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Spa Montaigne	Spas	Nº 4 sur 16 Spas et bien-être à Cannes	4 rue Montaigne, 06400 Cannes France	72 avis	4.5	+33 4 97 06 09 95
https://www.tripadvisor.fr/Attraction_Review-g187234-d6720973-Reviews-Peace_yoga_nice-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Peace yoga nice	Yoga et Pilates	Nº 18 sur 77 Spas et bien-être à Nice	8 boulevard Carnot 4e Etage, 06300 Nice France	18 avis	5.0	+33 6 40 66 79 91
https://www.tripadvisor.fr/Attraction_Review-g1596637-d14049306-Reviews-Fish_Spa-Le_Castellet_Var_Provence_Alpes_Cote_d_Azur.html	Fish & Spa	Spas	Nº 1 sur 1 Spas et bien-être à Le Castellet	7 Place du Moulin, 83330 Le Castellet France	11 avis	5	+33 6 95 59 15 95
https://www.tripadvisor.fr/Attraction_Review-g1017454-d10427083-Reviews-Carre_de_Soi-Allauch_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Carre de Soi	Spas	Nº 1 sur 6 choses à voir/à faire à Allauch	Route des 4 saisons Galerie Marchande Fontvieille, 13190 Allauch France	18 avis	5.0	+33 4 91 05 77 77
https://www.tripadvisor.fr/Attraction_Review-g227895-d17388026-Reviews-L_Univers_des_Rituels-Marignane_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	L’Univers des Rituels	Spas	Nº 2 sur 10 choses à voir/à faire à Marignane	1 B rue Antoine Saint Exupery, 13700 Marignane France	9 avis	5	+33 6 67 29 56 12
https://www.tripadvisor.fr/Attraction_Review-g187253-d10834190-Reviews-Les_Bains_du_Sud-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Les Bains du Sud	Hammams et bains turcs	Nº 17 sur 53 Spas et bien-être à Marseille	110 rue Marengo, 13006 Marseille France	18 avis	5.0	+33 4 91 48 62 67
https://www.tripadvisor.fr/Attraction_Review-g187243-d17690507-Reviews-Pilates_Zen-Tourrettes_sur_Loup_Alpes_Maritimes_Provence_Alpes_Cote_d_Azur.html	Pilates-Zen	Yoga et Pilates, Spas	Nº 8 sur 19 choses à voir/à faire à Tourrettes-sur-Loup	1451 Chemin de Pierascas, 06140 Tourrettes-sur-Loup France	9 avis	5	+33 7 77 28 34 64
https://www.tripadvisor.fr/Attraction_Review-g187253-d8738106-Reviews-Hammam_Rafik-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Hammam Rafik	Hammams et bains turcs, Spas	Nº 18 sur 53 Spas et bien-être à Marseille	1 A rue de l Academie, 13001 Marseille France	21 avis	5.0	+33 4 91 54 21 62
https://www.tripadvisor.fr/Attraction_Review-g187221-d16674219-Reviews-Naline_Thai_Spa-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Naline Thaï Spa	Spas	Nº 5 sur 16 Spas et bien-être à Cannes	19 Boulevard Victor Tuby, 06400 Cannes France	9 avis	5	+33 9 80 90 76 97
https://www.tripadvisor.fr/Attraction_Review-g644133-d14203830-Reviews-CrossFit_Des_Ponts-Plan_d_Orgon_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	CrossFit Des Ponts	Clubs de sport/remise en forme	Nº 1 sur 2 choses à voir/à faire à Plan-d'Orgon	969 avenue des Vergers, 13750 Plan-d'Orgon France	10 avis	5.0	+33 7 83 81 62 01
https://www.tripadvisor.fr/Attraction_Review-g187234-d5549389-Reviews-Yoga_Cote_d_Azur-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Yoga Côte d'Azur	Yoga et Pilates	Nº 19 sur 77 Spas et bien-être à Nice	6 rue Francois Zanin The quiet, leafy building with the red door., 06300 Nice France	13 avis	5.0	+33 6 48 04 57 57
https://www.tripadvisor.fr/Attraction_Review-g187253-d10051019-Reviews-Spa_La_Bonne_Adresse-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Spa La Bonne Adresse	Bains arabes, Hammams et bains turcs, Spas	Nº 19 sur 53 Spas et bien-être à Marseille	242 boulevard Romain Rolland, 13009 Marseille France	52 avis	5.0	+33 4 91 32 98 56
https://www.tripadvisor.fr/Attraction_Review-g196685-d11866590-Reviews-SPA_Fish_Pedicure-Saintes_Maries_de_la_Mer_Bouches_du_Rhone_Provence_Alpes_Cote_.html	SPA Fish Pedicure	Spas	Nº 1 sur 2 Spas et bien-être à Saintes-Maries de la Mer	12 Avenue Theodore Aubanel, 13460 Saintes-Maries de la Mer France	10 avis	5.0	+33 4 42 90 07 77
https://www.tripadvisor.fr/Attraction_Review-g187217-d14978892-Reviews-Emilie_Lewis_Massage_Antibes-Antibes_French_Riviera_Cote_d_Azur_Provence_Alpes_C.html	Emilie Lewis - Massage Antibes	Spas	Nº 6 sur 17 Spas et bien-être à Antibes	6 avenue de la Liberation, 06600, Antibes France	9 avis	5.0	+33 6 76 92 21 78
https://www.tripadvisor.fr/Attraction_Review-g196676-d7613085-Reviews-Pause_Serenite-La_Croix_Valmer_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_A.html	Pause Sérénité	Hammams et bains turcs, Spas	Nº 8 sur 19 choses à voir/à faire à La Croix Valmer	34 Boulevard de la Mer, 83420 La Croix Valmer France	18 avis	5	+33 9 81 91 89 51
https://www.tripadvisor.fr/Attraction_Review-g187212-d8802965-Reviews-K_an_Spa-Avignon_Vaucluse_Provence_Alpes_Cote_d_Azur.html	K'an Spa	Hammams et bains turcs, Spas	Nº 4 sur 15 Spas et bien-être à Avignon	11 rue Favart, 84000, Avignon France	19 avis	5.0	+33 4 90 85 26 92
